0,1,2,3,4
620,9817,8160,1259.44575,1132.81801
5235,9025,8160,2273.26605,2816.79661
1866,3659,8160,8457.15166,1970.63235
983,1684,8160,8825.37826,3918.15708
6117,3164,8160,4209.43304,6516.78758
2739,3621,8160,6165.13991,5111.92703
4543,3759,8160,3478.29296,2745.94669
5678,4445,8160,8852.14279,767.72437
4530,1225,8160,4693.53234,916.51216
8976,3729,8160,2375.71201,5482.5551
1716,5852,8160,4135.71432,8987.7426
5681,8171,8161,8323.07058,6115.44912
1315,8824,8161,5457.79627,299.40552
5796,4011,8161,8450.07405,8853.6953
8154,2481,8161,1103.23796,8231.07714
9617,3877,8161,9330.05776,9708.59316
5625,182,8161,2433.29224,7415.65056
1072,5641,8161,8041.64606,6286.64618
9342,5918,8161,2417.63199,9893.23034
6857,2323,8161,7568.75073,6132.42651
2521,3791,8162,360.43663,237.56315
9727,2497,8162,8724.7099,6137.21507
8888,3381,8162,5051.83484,9111.73505
6850,9723,8162,7304.57461,6722.5069
6887,3850,8162,460.56209,6164.53503
3534,2402,8162,1352.80981,2038.70222
4980,5619,8162,2645.23392,5533.36878
7913,2366,8162,9162.47685,2897.68462
3543,756,8162,6310.96114,460.0349
2610,573,8162,3321.84295,2915.18972
1188,7245,8163,4652.22089,1957.25324
3523,4127,8163,6702.84763,6830.81072
1485,543,8163,1297.64475,1351.07207
8865,4462,8163,291.02286,5415.24752
1439,2065,8163,2941.19062,7124.25886
3181,5110,8163,5428.46238,6201.82077
4259,583,8163,4538.52697,5124.33359
1026,5332,8163,5807.86884,9234.37236
1498,7274,8164,1549.33676,6957.10548
7686,5184,8164,1571.5555,8484.64191
9660,3795,8164,6765.0442,1062.50051
6614,4813,8164,1567.94311,8942.91611
8540,8320,8164,7543.67806,2647.26108
8481,9681,8164,3534.95041,9271.6625
2630,9973,8164,3313.41938,7354.9266
6474,6779,8164,6816.53243,4268.22092
6803,9653,8164,4292.67013,8439.57351
8840,5740,8164,4885.84921,4923.41397
8314,2104,8164,2080.48309,835.26709
9548,1031,8164,861.69114,2955.06275
8077,5468,8164,3164.05629,9318.00733
330,3524,8165,4401.24736,4964.36535
861,74,8165,6539.02198,4773.47006
5260,1020,8165,9403.48012,5752.27596
6979,3194,8165,2322.13268,1272.65023
4103,9308,8165,1174.53565,2308.53106
9173,6199,8165,6195.61663,308.91472
9204,7652,8165,4210.68664,3873.92278
6249,2671,8166,6245.73663,3957.07288
4769,3572,8166,4951.49936,9784.20676
7063,4320,8166,7783.55838,9409.03562
1901,5052,8166,5917.93432,4653.04058
4268,8534,8166,238.16405,4816.30474
3486,913,8166,9375.37167,6469.77911
9020,7857,8166,6239.50358,4347.69887
9065,2419,8166,3678.72888,4660.62714
7218,8466,8166,1087.13153,5336.86479
2143,1528,8166,213.36509,1197.70663
2862,8883,8166,4793.71764,6195.50406
3784,6505,8167,8790.58118,6582.93393
4447,9010,8167,4184.44298,3486.61734
4595,5086,8167,9018.61776,8025.75053
7998,9973,8167,4531.59609,9198.85911
8334,1032,8167,8694.55957,4402.35274
6638,7265,8167,886.31759,3886.12928
4865,9341,8167,4041.7792,2127.79426
6126,7021,8167,6598.64686,7539.15976
2705,6512,8167,883.79725,476.52863
7178,7309,8168,395.7028,1997.49461
3995,8190,8168,8794.41817,2021.66687
8867,5072,8168,5715.26075,4200.39953
2534,2819,8168,8760.64977,8657.06755
7410,3290,8168,2677.74467,5322.82991
2683,1736,8168,5551.45955,2503.4438
9416,2251,8168,3903.10375,9348.62289
9406,1721,8168,6320.13777,9673.41963
7232,6594,8168,2145.81576,6020.85012
769,3260,8169,9918.93811,2370.63766
4848,1816,8169,6402.91419,2096.2526
8847,6729,8169,1277.72732,222.61758
8865,527,8169,7891.11297,7134.74106
757,4774,8169,8378.81254,5432.32248
7789,2628,8169,2095.70656,6772.82443
8188,8543,8170,6474.3996,4147.73855
5971,5852,8170,6506.99572,1941.0322
6659,4303,8170,3399.86843,8250.72613
3333,9484,8170,8785.82899,4834.60527
4849,6690,8170,8981.13191,3711.34552
3916,6567,8170,3699.98822,3623.26418
7144,3106,8170,677.18389,3173.6398
4102,939,8170,7028.9155,9972.77773
6153,8104,8170,1978.97832,619.26287
1538,9991,8170,9704.70785,2682.67874
6497,557,8170,593.79243,1441.48769
6219,8214,8170,4968.33429,9430.64837
4651,7667,8171,1645.14338,4890.06117
4951,985,8171,9697.96561,2592.78135
987,8921,8171,7447.99769,9240.89961
4973,3353,8171,7027.69635,9025.69473
5484,4931,8171,5007.23021,7493.14719
3845,8214,8171,5671.38148,7912.41376
7647,4295,8171,4099.78079,5756.70374
7228,9728,8171,6568.69927,4306.64435
2600,2434,8171,6500.692,6820.82522
2127,9988,8171,1576.20415,251.91803
555,9697,8171,5037.57695,3408.44278
9166,1591,8171,9001.37128,513.32281
1984,4406,8171,9777.85502,1155.01225
2764,4622,8171,6212.47147,7847.76615
570,8202,8171,260.93257,4007.65249
586,6725,8172,1974.1017,404.68106
1440,8830,8172,6332.24821,2813.59522
387,8049,8172,7493.44536,5560.42761
5581,7357,8172,8728.96051,7503.99792
7591,9635,8172,7250.22974,9636.94487
8648,2470,8172,5277.05621,214.74428
9231,5915,8172,4714.32226,5312.38904
429,1351,8172,2799.31897,7413.03031
2761,2749,8172,6586.24889,1101.25779
9561,7485,8172,5206.7287,7661.61248
216,8776,8173,1577.67259,5793.58275
798,914,8173,2493.19507,2870.09204
7904,1928,8173,103.08456,4812.20476
9387,1114,8173,2079.33248,1419.40662
9628,8961,8173,8703.59446,1505.57629
4272,985,8173,3485.99149,5727.11574
9450,7513,8173,1888.23771,6568.66037
2805,7257,8173,8346.8773,4909.97702
337,2340,8173,2462.63356,5669.88876
7687,6893,8174,5292.4896,4899.3368
6503,6810,8174,1744.87118,9800.67029
4830,8087,8174,3327.58932,8622.11541
312,8245,8174,3416.17539,3496.65892
8190,2019,8174,8113.44866,1053.87061
393,1040,8174,4716.12022,3542.38205
7839,6092,8174,5870.96668,9732.21148
2713,9655,8174,9131.09631,2685.2551
7423,6032,8174,648.24656,3762.94354
1604,4230,8174,876.73216,164.51463
835,7926,8174,5352.28342,9967.78222
1700,5366,8174,5566.75551,4427.79243
1978,3582,8174,3066.335,7630.45993
41,9620,8174,4109.51015,3473.12245
6134,7841,8174,5555.36628,1077.54518
2389,4136,8175,3247.9133,3532.23446
8063,6579,8175,7575.56037,1048.59011
169,922,8175,6455.7302,9511.08979
5041,8720,8175,9344.25003,2106.69649
7246,4001,8175,3958.74762,243.98384
7032,294,8175,3657.67213,1813.74238
3665,8750,8175,4573.74045,9648.09218
9498,2727,8175,3717.81397,6999.92162
4468,5274,8175,1451.09503,8577.64441
8905,7879,8175,971.9035,6245.3883
842,3397,8175,7817.17,6464.45808
3094,9489,8176,2713.68606,6188.75736
3904,9445,8176,9342.05007,7002.02033
9691,2861,8176,6273.02742,5579.32844
2236,4894,8176,8685.54516,7813.98963
8941,26,8176,6343.87877,5509.05629
1168,7349,8176,5984.04138,5517.38587
798,8131,8176,4080.74519,9141.21018
2986,5747,8176,6351.41746,3699.57097
8779,784,8177,9534.28904,3617.29009
9260,1126,8177,9761.90933,1618.32802
2302,6950,8177,3704.08293,3802.82827
7846,2037,8177,4217.82499,3659.18533
7822,3669,8177,906.49929,6548.32019
6494,9285,8177,8339.92907,5572.52295
2374,8973,8177,4658.67426,3212.82852
6260,4338,8177,3701.17704,4408.45358
7393,1637,8177,8455.07913,9034.63585
9737,9460,8177,6809.00723,2869.78646
9915,9631,8177,5076.27299,2408.63107
4891,4235,8177,2876.65988,7236.24396
4358,7930,8177,7735.13426,1016.07798
581,7876,8178,3516.80786,7641.71756
699,8473,8178,882.54618,6204.95799
138,8161,8178,9191.22207,8041.44976
4741,5745,8178,817.83973,5834.58327
7278,5421,8178,1497.38599,3160.44869
8276,4271,8178,8531.24468,3639.24191
8901,2011,8178,7489.75885,9942.75595
8832,2017,8178,1191.46005,2452.01968
7437,7794,8178,2777.06949,3668.9869
8335,8281,8178,217.0147,4365.08566
8755,548,8178,1074.56438,4069.086
1923,928,8178,7736.40288,5511.44321
4007,5618,8178,5468.30665,6765.92729
2424,967,8178,3477.92789,2520.07646
4978,2426,8178,5581.04024,1778.15027
7469,7696,8178,8742.78161,1756.44061
2116,2033,8178,2859.55915,4835.43074
3946,9550,8178,376.09355,6711.45086
4604,2059,8178,2901.83374,5832.63855
9435,4127,8179,208.67436,2918.19194
9914,9447,8179,878.76598,3857.51419
1634,9172,8179,2646.46764,572.52525
8050,4764,8179,9150.22868,3713.03279
9060,8454,8179,1660.10971,180.00024
3777,4014,8179,9026.52692,1013.87763
9478,4517,8179,826.10218,4542.24002
2119,3063,8179,711.60236,5567.4514
2985,1644,8179,3580.81914,2592.6704
4254,5186,8179,3754.9983,6203.98146
1164,8142,8179,3329.96371,2851.66646
4952,141,8179,6171.23612,6896.60288
1759,15,8179,8212.26157,9027.32593
3323,8380,8179,5143.74714,3190.94196
9219,225,8180,1394.46183,7743.25886
7488,5037,8180,2377.79128,8997.97121
3250,9872,8180,3854.29084,1226.53173
2187,7385,8180,9901.45097,4245.00025
1744,4777,8180,6668.45847,5831.59719
2739,5721,8180,5310.69542,6828.79065
9689,8996,8180,3393.20962,648.15639
5787,9514,8180,927.82996,1881.21211
6291,6769,8180,3516.00338,364.43455
8426,6825,8180,7811.40381,7209.49232
2508,4906,8180,9078.97191,809.15575
3895,5515,8180,9059.10703,7084.08279
953,1887,8181,9942.56203,7796.52704
3836,2192,8181,350.52175,7193.19996
4070,1963,8181,4080.94224,4313.70796
7181,7561,8181,6420.61809,6872.11761
9608,4573,8181,3915.64185,2315.24917
4593,4981,8181,31.05586,2250.30275
2304,6373,8181,3848.31359,8862.67091
2475,1252,8181,7324.44043,2967.36973
6871,2723,8181,9339.94376,7636.70359
9486,6345,8181,8905.87545,8369.4291
350,9832,8181,3330.63573,9917.20387
743,1125,8181,9878.8955,6262.64914
7135,3184,8181,8829.83985,1871.10001
2499,8223,8181,8643.02341,1789.87553
6483,5,8181,9156.66264,8768.67526
5256,9718,8182,8831.274,9653.32977
4159,3391,8182,6198.57835,2827.14064
4845,578,8182,70.70958,5296.11563
3527,6185,8182,4044.00155,4563.07515
7271,2025,8182,7493.8051,2065.33012
8148,1336,8182,3064.02822,4750.30597
6198,1540,8182,6619.93507,6359.95965
3782,2676,8182,3899.50515,1078.09198
3000,4151,8182,791.06655,1556.07231
3532,1717,8183,511.83554,6167.35205
5633,8500,8183,8399.47903,6066.24546
5788,8571,8183,640.84611,7397.83321
841,3753,8183,9237.11054,2028.32577
7669,8827,8183,5443.39163,2248.43033
6267,1280,8183,2436.10142,6609.5616
2848,7611,8183,8412.16946,357.64614
9256,768,8183,9508.8274,273.47484
2902,9845,8183,6358.10271,9902.03647
656,5070,8183,9505.60523,1895.9277
5236,969,8183,7990.56708,2105.36237
799,31,8184,6415.77693,8219.75608
4938,3386,8184,2543.45434,5891.71568
1393,696,8184,3620.2318,2464.06303
867,6467,8184,7123.54652,2136.65001
6500,8383,8184,1277.76662,1233.85895
5350,4040,8184,4833.1303,6947.58319
2547,5785,8184,3634.10657,7486.44295
6865,1129,8184,8062.72964,6397.71554
8890,6132,8184,5877.00148,9000.23716
8178,4751,8184,6925.71225,7582.40441
9383,2970,8185,3031.38507,6157.93948
4711,5153,8185,8714.81199,4599.72768
2318,2221,8185,6145.7971,5413.87087
5047,2132,8185,4385.50995,9067.67912
6421,1191,8185,4212.28509,8525.86433
1070,3433,8185,5545.03296,3016.22594
2204,5075,8185,5849.92218,4735.76779
5550,7858,8185,9580.05387,6218.36898
1588,8859,8185,7550.37626,1363.85573
3238,5329,8185,3984.68774,7143.19176
1321,196,8185,704.13563,5949.55031
3857,9456,8185,4901.03426,8166.8487
8163,6400,8185,4003.46073,7888.94913
5783,157,8185,7257.78637,9826.45258
5898,1997,8186,4061.69118,528.13425
8169,7813,8186,875.17403,1361.10953
9204,9183,8186,8725.52563,35.77815
4024,694,8186,9496.3693,2337.23506
3044,7613,8186,7839.20146,8041.97681
7828,6171,8186,333.80398,732.95602
4850,7049,8186,2649.26338,4744.40794
4982,7148,8186,2948.94976,4337.95902
4342,5151,8186,9889.69246,2082.44674
6215,5269,8186,6520.87014,1176.62023
5222,1759,8186,6802.46843,1459.31084
8126,6495,8186,1606.66852,9690.89312
5480,7108,8187,2691.60366,3351.05375
9067,3214,8187,5795.22942,4630.47234
2709,8573,8187,5506.66821,8319.11253
7654,1268,8187,8346.27798,7711.92673
5353,3147,8187,4430.03536,5221.52878
8755,137,8187,8887.96831,8430.61103
4834,2372,8187,5158.88918,1841.88055
5614,7811,8187,9329.32395,4096.21555
1512,6815,8187,1739.47633,661.11451
955,3011,8187,4040.29548,9193.52981
4596,5988,8187,6100.46648,9764.4546
8861,993,8187,4241.83449,5146.45874
7813,4527,8188,4272.67027,3129.66373
8287,5776,8188,6662.17039,2090.6121
4300,8750,8188,8455.35265,7508.2919
1766,2078,8188,8042.73993,221.66392
3680,8111,8188,7547.17037,8665.82256
4558,9021,8188,5112.86766,1227.52858
376,8179,8188,1587.01374,9967.03821
1759,5153,8188,1289.98613,6203.06733
9526,1712,8188,5452.02197,3694.92309
2197,5099,8189,2975.2889,1693.06436
5692,376,8189,1699.07648,7548.7896
844,3643,8189,8017.60177,9741.41701
6887,2358,8189,2981.70642,1717.21349
8071,885,8189,5907.93752,4313.93164
562,7587,8189,5038.80452,9709.69203
7243,4010,8189,3984.33141,4372.82407
9368,4864,8189,6466.50308,4657.16138
9451,2128,8189,7761.09284,2459.29576
5813,9775,8189,8610.34829,7617.17087
6244,8031,8189,4063.40189,6719.56257
1465,7167,8189,2021.29426,154.51736
6664,5937,8189,6480.78052,1765.66631
9693,3052,8189,5132.95906,5218.08369
8267,5597,8190,7568.97533,4314.80235
2857,2787,8190,8923.0068,5260.89162
7761,8876,8190,6674.84436,6575.38292
7138,3888,8190,6099.18199,2552.03007
5415,3162,8190,553.65379,2462.01657
5871,7857,8190,9719.27347,3993.203
2145,1817,8190,5080.37082,5869.61641
1993,8948,8190,1535.54331,6947.25633
1823,5845,8190,9301.98319,7057.50198
1809,3456,8191,910.24706,3257.31445
8195,141,8191,8528.67523,5901.24549
2477,6612,8191,799.87368,5947.40718
7605,3120,8191,47.37845,2183.70814
5760,6263,8191,2266.43649,2713.53542
7380,7191,8191,87.12064,7570.79957
5285,3741,8191,2864.8694,4720.36536
8536,9016,8191,4199.40423,2582.87124
8215,4552,8191,8323.8044,2309.96951
7877,1429,8191,5637.18902,6207.60403
1513,9374,8192,3627.3112,8443.68615
3053,6109,8192,5192.07178,2442.99058
5702,1514,8192,1719.45661,2507.69605
2531,5184,8192,4571.2903,5866.23914
5215,6575,8192,1875.84199,4188.14009
6889,948,8192,3532.96774,6886.26714
1441,2865,8192,2005.09645,3790.92585
5602,8665,8192,3337.10795,2944.87335
1837,4850,8192,5038.42347,5325.83642
5754,8787,8192,9444.38864,8476.96987
8462,289,8192,5800.35769,3969.41579
1283,5702,8192,2893.79611,3641.74753
8705,2440,8192,5147.62985,4957.67118
7273,6793,8192,6380.98834,5600.53849
7427,1609,8192,7288.457,5705.18709
3213,2102,8193,7726.09063,9872.33854
4536,2750,8193,2194.30484,8882.51641
8489,1174,8193,6977.54074,2865.2795
2419,8288,8193,5836.2958,9812.35328
7613,4729,8193,1192.95591,2531.2185
9356,6035,8193,7487.57146,4725.85719
8965,493,8193,9975.39957,5155.26587
5043,5183,8193,69.25784,3611.23486
5244,2735,8193,5518.92708,519.15567
8639,2101,8194,706.03645,6053.10978
2814,4397,8194,2538.0315,3819.05828
2554,7497,8194,9698.70132,294.67753
1402,1446,8194,1998.49333,3356.66097
15,4610,8194,1319.75924,7806.54756
8944,5949,8194,6565.30455,3518.07707
1191,8875,8194,3691.65092,4452.96415
2300,3643,8194,1893.51201,7117.28365
1173,9657,8194,8926.56552,9033.69819
9232,637,8194,15.2247,7072.31882
556,8146,8194,4497.87172,2872.91642
2835,3439,8194,8235.68331,4569.24022
9251,6835,8194,3620.01247,5289.57762
6696,8630,8194,5988.89752,2305.74941
1632,9458,8194,8015.51649,1576.7896
3290,5870,8195,3265.35774,6955.91955
4674,4661,8195,3840.36834,1189.8944
3674,6528,8195,1101.47947,3057.33031
5777,9962,8195,6904.94799,4067.72158
2465,4940,8195,8277.26887,4576.44337
7485,1679,8195,8797.77792,2613.7898
34,9086,8195,7171.29281,5389.28207
1942,8951,8195,7169.19082,4948.87242
811,4156,8195,1208.48924,1983.52475
9239,7115,8195,4196.7543,6069.03343
768,2297,8195,7335.74981,4193.00842
4280,4309,8195,7562.6044,1619.13766
9021,9301,8196,8389.19318,273.80011
8190,9430,8196,3808.1094,90.27103
553,7984,8196,7507.54328,2123.38913
3682,9347,8196,2341.35333,7621.97152
8107,4757,8196,8387.34869,9482.93761
9007,1423,8196,4901.05971,395.07812
7858,648,8196,563.29958,3079.17297
6666,8098,8196,8302.20634,3466.32605
3592,284,8196,5103.40669,8552.89541
7520,4154,8196,9067.25864,5273.83599
2779,583,8197,2356.1942,6027.07422
2045,3351,8197,2063.05266,6006.98991
1100,637,8197,7856.62544,7031.96608
8411,8190,8197,3024.28291,7251.44272
7724,4663,8197,4281.40385,1866.26917
3244,4772,8197,6829.90547,2197.94838
7141,884,8197,5350.04714,772.18612
1546,9357,8198,8763.44614,3345.11118
3873,1688,8198,6237.66752,529.06123
1070,786,8198,7271.09138,3804.02381
4082,4307,8198,5605.13135,2023.27986
5748,1531,8198,524.14557,5702.89516
5382,463,8198,1205.74498,287.46872
8595,2561,8198,2536.44758,3525.09154
4720,2517,8198,6921.78445,8937.28347
615,2645,8198,3655.71499,6914.33785
165,1056,8198,7808.59421,8215.36564
347,3803,8198,1998.21214,20.83105
2338,201,8199,8998.06569,5644.15848
6301,1117,8199,8745.73872,7878.08335
2596,3364,8199,8321.99847,5927.5103
5627,4269,8199,1459.25512,7748.48785
5161,6504,8199,1347.48659,6326.94906
9967,5807,8199,9397.20309,2992.09551
5613,1016,8199,7217.06403,8620.49712
7358,3182,8199,3153.09638,7440.34512
5508,4803,8199,4217.69543,4461.16962
4897,2631,8199,1457.99686,7189.3871
8909,8101,8199,2914.59106,5529.23378
8023,231,8199,6850.14268,2761.53845
997,9117,8199,1079.76702,5305.86548
1584,7217,8200,1990.69116,6303.12299
1174,1456,8200,7295.47786,639.12585
6492,1434,8200,3616.30161,1118.49655
5177,724,8200,5190.64585,6634.74744
9552,2273,8200,171.57715,6887.63816
5792,7996,8200,9912.06442,8858.22209
1554,3501,8200,8512.83768,4604.58843
9976,4886,8200,1592.13839,2108.00928
6112,7525,8200,5870.93832,8072.51137
7759,9300,8200,9325.12461,4661.03107
9083,5930,8201,5817.58571,4429.75386
9530,219,8201,3480.4798,1230.46402
155,9231,8201,127.77235,1763.8301
9106,8616,8201,6214.31176,685.82818
3326,732,8201,9392.6562,1447.52619
3573,3736,8201,9159.69219,5423.00834
8350,8700,8201,9312.88584,2452.2834
3655,7133,8201,8204.07058,9588.14603
298,4120,8201,4851.54627,4394.77891
6591,9879,8201,101.17212,8940.13939
170,656,8201,6149.00189,696.53905
5579,907,8202,1460.54772,4830.98661
9315,1776,8202,5846.57543,1528.16652
8633,9722,8202,25.38175,2749.6073
6775,9851,8202,6147.79252,2405.88748
508,3194,8202,1130.77744,1601.81457
6070,1498,8202,2699.93265,7191.01978
6779,4337,8202,4767.59693,2013.94071
9072,4164,8202,1006.24971,8335.96017
2492,292,8202,1459.74502,2053.77121
212,2597,8203,4604.07158,9137.11963
7868,9865,8203,9046.48977,1816.49229
7588,5430,8203,5950.47857,7865.37972
2783,7529,8203,6688.04303,4228.95991
5163,1482,8203,8049.78825,570.24724
8073,4743,8203,3522.58765,699.40037
4482,9780,8203,4633.62438,950.75269
6871,7404,8203,6735.54035,1471.19056
8538,4153,8203,8225.18229,9342.88594
5671,2041,8203,1222.94702,8452.86765
563,1424,8203,6051.20958,7339.22463
8811,4673,8204,3068.0855,380.84581
7883,2198,8204,5283.28335,2639.85814
4688,9762,8204,3794.89151,4334.7534
8737,8442,8204,9550.86356,171.82632
5064,1874,8204,1102.81518,2013.33171
3803,7414,8204,3457.10239,1458.24229
7503,3592,8205,305.68872,1290.88054
509,524,8205,4278.16032,4567.99803
4626,6778,8205,6593.45598,8492.43227
6608,4953,8205,2156.78979,2630.92938
6950,357,8205,483.62565,4751.15424
4397,6085,8205,2312.48076,108.583
516,336,8205,796.43021,2587.60207
3660,3347,8205,3851.24837,7723.59419
5508,5850,8206,3329.46194,3369.43633
1978,170,8206,5637.88625,7672.46533
8632,959,8206,328.08859,4796.49966
2044,4277,8206,3396.1735,416.98542
6247,9105,8206,9822.23618,9546.11379
6803,3328,8206,9103.47099,4151.3957
8064,9881,8206,4616.76088,420.81697
5428,9574,8206,3926.37203,5680.90825
3400,1761,8207,9244.89599,2936.61423
7633,4468,8207,5777.97209,6793.89213
153,645,8207,9060.09575,5116.89528
3845,3849,8207,417.01834,5474.05428
4318,6519,8207,613.64487,284.25925
6945,6050,8207,9887.44977,9868.66376
6817,7485,8207,1241.46061,9239.1467
9611,2934,8207,5677.99426,7120.46115
7892,7438,8207,8779.16327,3004.28111
7712,6677,8208,927.90992,1115.6749
6562,6537,8208,2942.50211,1327.1575
3694,4208,8208,7568.78646,9488.84428
3447,2076,8208,9130.81605,1364.3175
1619,9699,8208,8541.7801,4120.58061
7805,9113,8208,5526.31157,7213.90715
8245,192,8208,3509.88571,5175.91224
8031,4285,8209,3533.27646,119.17587
2578,7059,8209,8937.8455,9291.67755
9211,3931,8209,6986.84619,7189.82709
4181,8970,8209,2918.43978,4385.90659
9924,1849,8209,1800.93654,4702.29393
6301,7677,8209,1002.83333,8529.03191
815,3477,8209,337.77822,9043.84166
2334,4911,8209,5567.79117,2775.75801
9656,3354,8210,4973.41526,1115.8272
5612,9598,8210,8603.73412,4817.78985
6355,8095,8210,1636.92169,8063.45799
6850,466,8210,7817.30159,3588.32218
3331,4630,8210,5673.83727,7070.45561
6277,8855,8210,4054.18073,5887.82865
4067,3068,8210,2078.65518,4674.75236
46,4062,8210,1263.36408,3014.05571
671,6649,8210,8894.06978,2066.54825
1409,7536,8211,8373.3488,7977.08494
3414,6426,8211,9294.67957,4118.44737
1199,206,8211,3299.86937,9152.7116
6929,1742,8211,6473.51113,9069.78887
170,1488,8211,8398.37628,8986.8792
9647,5282,8211,235.49042,2238.69667
7112,2673,8211,9423.33531,3437.94749
4573,3803,8211,6459.5263,8405.80394
2312,6845,8211,1977.07591,4037.99288
264,2939,8212,3539.36878,3421.80308
9434,2257,8212,9443.87829,3846.75672
9405,8867,8212,3680.72529,9319.41946
1195,5978,8212,2229.6561,9514.3774
8734,5871,8212,6043.07388,2375.69255
9135,7087,8212,7102.58787,8945.74566
2635,1362,8212,132.95436,1782.86334
6605,7744,8212,8157.90309,9381.51899
3628,2867,8212,2808.35814,3866.65163
1369,388,8212,1622.29412,6202.89006
5070,9984,8212,2114.958,2112.28151
9183,3423,8212,5001.24467,4295.47974
5934,5937,8213,5650.43533,6398.18006
8285,915,8213,767.67307,271.94758
6505,5716,8213,1285.58869,5806.10077
5929,3515,8213,9371.89297,540.95868
6954,739,8213,8055.60644,4628.38137
1630,2439,8213,4707.32042,7872.53759
5485,4,8213,6390.92513,6830.32369
6243,9826,8213,5155.48864,5812.24415
8710,6318,8213,1556.70819,4008.53907
8461,899,8213,9374.21647,4096.89157
3240,9782,8214,1972.46751,7951.15859
2284,2791,8214,1973.86859,3635.23725
5512,6612,8214,7620.06038,3504.28967
5326,9183,8214,8664.08482,804.52276
5806,5673,8214,6958.93046,4910.04996
3790,4263,8214,7186.4105,2482.68036
5507,4242,8214,7010.79987,7602.67417
90,936,8214,1511.48497,7228.56588
1913,4303,8214,9494.35857,8692.38077
468,7127,8214,819.45433,6934.40135
245,3850,8214,9433.85784,1009.70822
8254,3588,8214,8306.73186,2134.11997
266,9484,8214,4521.79802,708.52528
8496,2748,8214,7469.5502,2357.37826
6552,8999,8215,9607.68029,4760.08398
3013,9183,8215,6189.2527,9809.54971
4606,8722,8215,9663.15275,8079.27207
4820,7412,8215,7244.26283,6008.71341
1916,6367,8215,2076.96597,1376.42626
1520,5591,8215,6299.8119,4292.12853
5894,3409,8215,8685.64642,848.20185
5423,9308,8215,4683.68589,9962.85641
2698,8446,8215,2994.0119,5964.77519
7259,3592,8215,5059.59914,5591.33753
6550,4271,8216,421.96491,687.1443
823,6329,8216,3632.20752,7419.41941
9245,2995,8216,5455.60048,5828.92158
3213,1223,8216,9241.34226,7951.77646
8876,3181,8216,1370.79961,6060.421
8005,3555,8216,1401.88565,9032.55472
8129,7112,8216,4656.67882,2681.06643
9385,8674,8216,468.18829,458.68965
4325,8397,8216,1556.91467,6865.50076
9018,9098,8216,2594.80123,9609.43455
3817,2839,8217,7892.25274,8635.10493
3390,1003,8217,1936.28801,3825.15211
3452,1667,8217,1152.16031,5969.0297
6491,5739,8217,1279.86112,6519.70395
2665,9896,8217,9162.78798,8342.7608
3382,5553,8217,4504.97016,7715.35407
6944,5214,8217,3967.82286,5522.54129
7171,1618,8217,2420.56008,6097.49235
6501,9604,8217,3519.13357,4104.01358
1197,9794,8217,130.28496,9856.20337
9220,4382,8217,2081.88362,9110.42796
1020,6884,8218,7685.19334,8078.38464
7860,3510,8218,4163.38318,4135.0463
7256,2468,8218,419.20979,5158.65826
5148,1387,8218,7084.51515,8598.2066
6875,661,8218,8364.22418,4548.60993
1157,60,8218,5898.96383,7956.66687
6125,3776,8218,6884.86916,4820.40241
7484,9077,8218,560.67812,7723.0496
5212,3243,8218,5925.50672,2258.01407
524,8405,8218,3282.13438,8168.6341
6261,1838,8218,3601.86638,6792.73086
1548,5100,8218,5726.3889,3962.56374
6196,8035,8218,2900.58707,9332.84627
5679,4957,8219,2251.2745,7598.91669
4829,3445,8219,6832.99256,722.02615
4718,5750,8219,4629.92028,3470.71141
6595,1194,8219,432.30753,5375.20904
6264,2878,8219,7463.19898,2288.21551
6125,145,8219,5522.98804,7671.78696
5456,7412,8219,2381.25849,5202.50135
5307,6385,8220,3408.99937,1908.10152
9626,2898,8220,2829.25333,9036.95776
2488,1746,8220,5090.90675,2213.30089
65,9755,8220,9009.40312,6516.67726
9549,1792,8220,260.67778,1924.63069
7748,5898,8220,1337.06477,4997.80025
5061,2217,8221,1093.07705,1900.76826
7820,704,8221,3680.64021,1285.43801
5130,8628,8221,5288.58704,2957.19448
363,8423,8221,8166.0658,5806.39048
3818,9936,8221,9748.10015,1518.98453
8408,5628,8221,5180.0378,9593.02392
6552,5219,8221,3311.42417,5624.38987
4914,5192,8222,1247.31893,6998.92379
2469,430,8222,1625.28248,6946.56747
5742,4241,8222,458.35531,6812.95324
3828,8760,8222,8806.7415,2999.93151
6953,7371,8222,4966.42878,9082.42693
7212,8565,8222,1342.22102,3070.51943
8697,7680,8222,6049.93337,690.04237
5170,2029,8222,581.85482,1334.06476
9130,4656,8222,1260.99055,9136.62257
7122,1908,8222,4837.77112,3881.80122
6379,4007,8222,2892.51847,3170.79635
5505,7716,8222,419.12253,3504.37028
5427,6181,8223,9437.53328,8151.57243
7594,4430,8223,9551.12668,5456.9274
3602,3352,8223,4186.02069,1464.02559
7751,9616,8223,1898.24685,6915.95449
5755,5716,8223,6196.09484,8402.07106
7389,944,8224,382.82447,3866.66917
5277,7643,8224,5349.45646,3647.45012
5679,9537,8224,3653.51889,4826.50314
2716,4500,8224,6626.16418,371.3924
4331,7578,8224,4165.34016,1181.7552
2324,4867,8224,6400.47785,8667.71283
4927,9227,8224,301.71955,8122.31666
3093,593,8224,9000.88044,2382.93744
3791,3530,8224,6443.81531,2504.09758
2046,3400,8224,3194.34542,1459.70343
